Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_11_73,VGND,li1,57.2700,43.2280,0.000214
TAP_TAPCELL_ROW_11_72,VGND,li1,31.5100,43.2280,0.000132
TAP_TAPCELL_ROW_10_71,VGND,li1,44.3900,38.3710,0.000042
TAP_TAPCELL_ROW_10_70,VGND,li1,18.6300,38.3710,0.000024
TAP_TAPCELL_ROW_9_69,VGND,li1,57.2700,37.7880,0.000053
TAP_TAPCELL_ROW_9_68,VGND,li1,31.5100,37.7880,0.000028
TAP_TAPCELL_ROW_8_67,VGND,li1,44.3900,32.9310,0.000013
TAP_TAPCELL_ROW_8_66,VGND,li1,18.6300,32.9310,0.000009
TAP_TAPCELL_ROW_7_65,VGND,li1,57.2700,32.3480,0.000014
TAP_TAPCELL_ROW_7_64,VGND,li1,31.5100,32.3480,0.000009
TAP_TAPCELL_ROW_6_63,VGND,li1,44.3900,27.4910,0.000022
TAP_TAPCELL_ROW_6_62,VGND,li1,18.6300,27.4910,0.000012
TAP_TAPCELL_ROW_5_61,VGND,li1,57.2700,26.9080,0.000027
TAP_TAPCELL_ROW_5_60,VGND,li1,31.5100,26.9080,0.000014
TAP_TAPCELL_ROW_4_59,VGND,li1,44.3900,22.0510,0.000051
TAP_TAPCELL_ROW_4_58,VGND,li1,18.6300,22.0510,0.000027
TAP_TAPCELL_ROW_3_57,VGND,li1,57.2700,21.4680,0.000066
TAP_TAPCELL_ROW_3_56,VGND,li1,31.5100,21.4680,0.000032
TAP_TAPCELL_ROW_2_55,VGND,li1,44.3900,16.6110,0.000015
TAP_TAPCELL_ROW_2_54,VGND,li1,18.6300,16.6110,0.000014
TAP_TAPCELL_ROW_1_53,VGND,li1,57.2700,16.0280,0.000015
TAP_TAPCELL_ROW_1_52,VGND,li1,31.5100,16.0280,0.000013
TAP_TAPCELL_ROW_0_51,VGND,li1,57.2700,11.1710,0.000002
TAP_TAPCELL_ROW_0_50,VGND,li1,44.3900,11.1710,0.000002
TAP_TAPCELL_ROW_0_49,VGND,li1,31.5100,11.1710,0.000001
TAP_TAPCELL_ROW_0_48,VGND,li1,18.6300,11.1710,0.000001
PHY_EDGE_ROW_23_Left_47,VGND,li1,6.2100,76.1600,0.000000
PHY_EDGE_ROW_22_Left_46,VGND,li1,6.2100,70.7200,0.000024
